1491,Evo 4G LTE
1492,Evo 4G Plus
1493,Evo Design 4G
1494,Evo WiMax ISW11HT
1495,Excalibur
1496,Explorer
1497,F5151/Freestyle
1498,Flyer P512
1499,G14
1500,G55
1501,Gemini
1502,Gene
1503,Glacier
1504,Golf
1505,Gratia
1506,HD Mini
1507,HD2 T8585
1508,HD7
1509,Herald
1510,Hermes
1511,Hero
1512,Hero 200
1513,Hero S
1514,HT-03A
1515,HTC-P715a
1516,HTC_Snap_S526
1517,Incredible HD
1518,Incredible S
1519,Inspire 4G
1520,Inspire HD
1521,ISW13HT
1522,J Z321e
1523,Jade
1524,Jade (Vodafone)
1525,Juno
1526,Kaiser
1527,Kingdom
1528,Legend
1529,Liberty
1530,Love
1531,Magic
1532,Marvel
1533,MDA Compact
1534,MDA compact II
1535,MDA compact III
1536,MDA Pro
1537,MDA-III
1538,MDA-Vario
1539,MDA-Vario-II
1540,Mega
1541,Mercury
1542,MP6950 Diamond
1543,mwp6985
1544,myTouch 4G Slide
1545,Nexus One
1546,O2 XDA2Mini
1547,O2-XDAIIi
1548,One S
1549,One V
1550,One X
1551,One X+
1552,One XL
1553,P3300
1554,P3301/Artemis
1555,P3400
1556,P3400i (Gene)
1557,P3450
1558,P3451/Touch/Elf
1559,P3490
1560,P3600i
1561,P3650
1562,P3651
1563,P3700
1564,P3702/Touch Diamond/Victor
1565,P4350
1566,P4351/Herald/Wing/Atlas
1567,P4550
1568,P4600
1569,P510e Flyer
1570,P515E
1571,P5310BM
1572,P5500
1573,P5530 (Neon)
1574,P5800/Libra
1575,P6300/Panda
1576,P6500
1577,Panache
1578,PB99400/Incredible
1579,PC36100
1580,PC93100
1581,PD67100
1582,PG06100
1583,PG09410
1584,PG41200/Evo View 4G
1585,PG762
1586,PH06130
1587,PH39100
1588,PH44100
1589,Pharos
1590,PI39100
1591,Polaris
1592,PPC6600
1593,PPC6800/Mogul
1594,PPC6850BM
1595,PPC6900
1596,Primo
1597,Prophet
1598,Qtek-8020
1599,Qtek-8500
1600,Qtek-9090
1601,Qtek-S200
1602,QTEK9000
1603,Rezound
1604,Rhodium
1605,Rio
1606,S310
1607,S31HT
1608,S410
1609,S411 (Brazil)
1610,S510B
1611,S510e
